date,indicator_name,indicator_value,region,frequency,caliber
2020-08-01,主要原材料购进价格,58.3,全国,monthly,
2020-09-01,主要原材料购进价格,58.5,全国,monthly,
2020-10-01,主要原材料购进价格,58.8,全国,monthly,
2020-11-01,主要原材料购进价格,62.6,全国,monthly,
2020-12-01,主要原材料购进价格,68.0,全国,monthly,
2021-01-01,主要原材料购进价格,67.1,全国,monthly,
2021-02-01,主要原材料购进价格,66.7,全国,monthly,
2021-03-01,主要原材料购进价格,69.4,全国,monthly,
2021-04-01,主要原材料购进价格,66.9,全国,monthly,
2021-05-01,主要原材料购进价格,72.8,全国,monthly,
2021-06-01,主要原材料购进价格,61.2,全国,monthly,
2021-07-01,主要原材料购进价格,62.9,全国,monthly,
2021-08-01,主要原材料购进价格,61.3,全国,monthly,
2021-09-01,主要原材料购进价格,63.5,全国,monthly,
2021-10-01,主要原材料购进价格,72.1,全国,monthly,
2021-11-01,主要原材料购进价格,52.9,全国,monthly,
2021-12-01,主要原材料购进价格,48.1,全国,monthly,
2022-01-01,主要原材料购进价格,56.4,全国,monthly,
2022-02-01,主要原材料购进价格,60.0,全国,monthly,
2022-03-01,主要原材料购进价格,66.1,全国,monthly,
2022-04-01,主要原材料购进价格,64.2,全国,monthly,
2022-05-01,主要原材料购进价格,55.8,全国,monthly,
2022-06-01,主要原材料购进价格,52.0,全国,monthly,
2022-07-01,主要原材料购进价格,40.4,全国,monthly,
2022-08-01,主要原材料购进价格,44.3,全国,monthly,
2022-09-01,主要原材料购进价格,51.3,全国,monthly,
2022-10-01,主要原材料购进价格,49.3,全国,monthly,
2022-11-01,主要原材料购进价格,50.7,全国,monthly,
2022-12-01,主要原材料购进价格,51.6,全国,monthly,
2023-01-01,主要原材料购进价格,52.2,全国,monthly,
2023-02-01,主要原材料购进价格,54.4,全国,monthly,
2023-03-01,主要原材料购进价格,50.9,全国,monthly,
2023-04-01,主要原材料购进价格,46.4,全国,monthly,
2023-05-01,主要原材料购进价格,40.8,全国,monthly,
2023-06-01,主要原材料购进价格,45.0,全国,monthly,
2023-07-01,主要原材料购进价格,52.4,全国,monthly,
2023-08-01,主要原材料购进价格,56.5,全国,monthly,
2023-09-01,主要原材料购进价格,59.4,全国,monthly,
2023-10-01,主要原材料购进价格,52.6,全国,monthly,
2023-11-01,主要原材料购进价格,50.7,全国,monthly,
2023-12-01,主要原材料购进价格,51.5,全国,monthly,
2024-01-01,主要原材料购进价格,50.4,全国,monthly,
2024-02-01,主要原材料购进价格,50.1,全国,monthly,
2024-03-01,主要原材料购进价格,50.5,全国,monthly,
2024-04-01,主要原材料购进价格,54.0,全国,monthly,
2024-05-01,主要原材料购进价格,56.9,全国,monthly,
2024-06-01,主要原材料购进价格,51.7,全国,monthly,
2024-07-01,主要原材料购进价格,49.9,全国,monthly,
2024-08-01,主要原材料购进价格,43.2,全国,monthly,
2024-09-01,主要原材料购进价格,45.1,全国,monthly,
2024-10-01,主要原材料购进价格,53.4,全国,monthly,
2024-11-01,主要原材料购进价格,49.8,全国,monthly,
2024-12-01,主要原材料购进价格,48.2,全国,monthly,
2025-01-01,主要原材料购进价格,49.5,全国,monthly,
2025-02-01,主要原材料购进价格,50.8,全国,monthly,
2025-03-01,主要原材料购进价格,49.8,全国,monthly,
2025-04-01,主要原材料购进价格,47.0,全国,monthly,
2025-05-01,主要原材料购进价格,46.9,全国,monthly,
2025-06-01,主要原材料购进价格,48.4,全国,monthly,
2025-07-01,主要原材料购进价格,51.5,全国,monthly,
2025-08-01,主要原材料购进价格,53.3,全国,monthly,
2025-09-01,主要原材料购进价格,53.2,全国,monthly,
2025-10-01,主要原材料购进价格,52.5,全国,monthly,
2025-11-01,主要原材料购进价格,53.6,全国,monthly,
2025-12-01,主要原材料购进价格,52.0,全国,monthly,
2016-02-01,出厂价格,47.3,全国,monthly,
2016-03-01,出厂价格,50.9,全国,monthly,
2016-04-01,出厂价格,51.7,全国,monthly,
2016-05-01,出厂价格,49.7,全国,monthly,
2016-06-01,出厂价格,47.0,全国,monthly,
2016-07-01,出厂价格,50.0,全国,monthly,
2016-08-01,出厂价格,52.0,全国,monthly,
2016-09-01,出厂价格,51.5,全国,monthly,
2016-10-01,出厂价格,55.5,全国,monthly,
2016-11-01,出厂价格,58.3,全国,monthly,
2016-12-01,出厂价格,58.8,全国,monthly,
2017-01-01,出厂价格,54.7,全国,monthly,
2017-02-01,出厂价格,56.3,全国,monthly,
2017-03-01,出厂价格,53.2,全国,monthly,
2017-04-01,出厂价格,48.7,全国,monthly,
2017-05-01,出厂价格,47.6,全国,monthly,
2017-06-01,出厂价格,49.1,全国,monthly,
2017-07-01,出厂价格,52.7,全国,monthly,
2017-08-01,出厂价格,57.4,全国,monthly,
2017-09-01,出厂价格,59.4,全国,monthly,
2017-10-01,出厂价格,55.2,全国,monthly,
2017-11-01,出厂价格,53.8,全国,monthly,
2017-12-01,出厂价格,54.4,全国,monthly,
2018-01-01,出厂价格,51.8,全国,monthly,
2018-02-01,出厂价格,49.9,全国,monthly,
2018-03-01,出厂价格,50.4,全国,monthly,
2018-04-01,出厂价格,52.0,全国,monthly,
2018-05-01,出厂价格,53.2,全国,monthly,
2018-06-01,出厂价格,53.3,全国,monthly,
2018-07-01,出厂价格,50.5,全国,monthly,
2018-08-01,出厂价格,54.3,全国,monthly,
2018-09-01,出厂价格,54.3,全国,monthly,
2018-10-01,出厂价格,52.0,全国,monthly,
2018-11-01,出厂价格,46.4,全国,monthly,
2018-12-01,出厂价格,43.3,全国,monthly,
2019-01-01,出厂价格,44.5,全国,monthly,
2019-02-01,出厂价格,48.5,全国,monthly,
2019-03-01,出厂价格,51.4,全国,monthly,
2019-04-01,出厂价格,52.0,全国,monthly,
2019-05-01,出厂价格,49.0,全国,monthly,
2019-06-01,出厂价格,45.4,全国,monthly,
2019-07-01,出厂价格,46.9,全国,monthly,
2019-08-01,出厂价格,46.7,全国,monthly,
2019-09-01,出厂价格,49.9,全国,monthly,
2019-10-01,出厂价格,48.0,全国,monthly,
2019-11-01,出厂价格,47.3,全国,monthly,
2019-12-01,出厂价格,49.2,全国,monthly,
2020-02-01,出厂价格,44.3,全国,monthly,
2020-03-01,出厂价格,43.8,全国,monthly,
2020-04-01,出厂价格,42.2,全国,monthly,
2020-05-01,出厂价格,48.7,全国,monthly,
2020-06-01,出厂价格,52.4,全国,monthly,
2020-07-01,出厂价格,52.2,全国,monthly,
2020-08-01,出厂价格,53.2,全国,monthly,
2020-09-01,出厂价格,52.5,全国,monthly,
2020-10-01,出厂价格,53.2,全国,monthly,
2020-11-01,出厂价格,56.5,全国,monthly,
2020-12-01,出厂价格,58.9,全国,monthly,
2021-01-01,出厂价格,57.2,全国,monthly,
2021-02-01,出厂价格,58.5,全国,monthly,
2021-03-01,出厂价格,59.8,全国,monthly,
2021-04-01,出厂价格,57.3,全国,monthly,
2021-05-01,出厂价格,60.6,全国,monthly,
2021-06-01,出厂价格,51.4,全国,monthly,
2021-07-01,出厂价格,53.8,全国,monthly,
2021-08-01,出厂价格,53.4,全国,monthly,
2021-09-01,出厂价格,56.4,全国,monthly,
2021-10-01,出厂价格,61.2,全国,monthly,
2021-11-01,出厂价格,48.9,全国,monthly,
2021-12-01,出厂价格,45.5,全国,monthly,
2022-01-01,出厂价格,50.9,全国,monthly,
2022-02-01,出厂价格,54.1,全国,monthly,
2022-03-01,出厂价格,56.7,全国,monthly,
2022-04-01,出厂价格,54.4,全国,monthly,
2022-05-01,出厂价格,49.5,全国,monthly,
2022-06-01,出厂价格,46.3,全国,monthly,
2022-07-01,出厂价格,40.1,全国,monthly,
2022-08-01,出厂价格,44.5,全国,monthly,
2022-09-01,出厂价格,47.1,全国,monthly,
2022-10-01,出厂价格,48.7,全国,monthly,
2022-11-01,出厂价格,47.4,全国,monthly,
2022-12-01,出厂价格,49.0,全国,monthly,
2023-01-01,出厂价格,48.7,全国,monthly,
2023-02-01,出厂价格,51.2,全国,monthly,
2023-03-01,出厂价格,48.6,全国,monthly,
2023-04-01,出厂价格,44.9,全国,monthly,
2023-05-01,出厂价格,41.6,全国,monthly,
2023-06-01,出厂价格,43.9,全国,monthly,
2023-07-01,出厂价格,48.6,全国,monthly,
2023-08-01,出厂价格,52.0,全国,monthly,
2023-09-01,出厂价格,53.5,全国,monthly,
2023-10-01,出厂价格,47.7,全国,monthly,
2023-11-01,出厂价格,48.2,全国,monthly,
2023-12-01,出厂价格,47.7,全国,monthly,
2024-01-01,出厂价格,47.0,全国,monthly,
2024-02-01,出厂价格,48.1,全国,monthly,
2024-03-01,出厂价格,47.4,全国,monthly,
2024-04-01,出厂价格,49.1,全国,monthly,
2024-05-01,出厂价格,50.4,全国,monthly,
2024-06-01,出厂价格,47.9,全国,monthly,
2024-07-01,出厂价格,46.3,全国,monthly,
2024-08-01,出厂价格,42.0,全国,monthly,
2024-09-01,出厂价格,44.0,全国,monthly,
2024-10-01,出厂价格,49.9,全国,monthly,
2024-11-01,出厂价格,47.7,全国,monthly,
2024-12-01,出厂价格,46.7,全国,monthly,
2025-01-01,出厂价格,47.4,全国,monthly,
2025-02-01,出厂价格,48.5,全国,monthly,
2025-03-01,出厂价格,47.9,全国,monthly,
2025-04-01,出厂价格,44.8,全国,monthly,
2025-05-01,出厂价格,44.7,全国,monthly,
2025-06-01,出厂价格,46.2,全国,monthly,
2025-07-01,出厂价格,48.3,全国,monthly,
2025-08-01,出厂价格,49.1,全国,monthly,
2025-09-01,出厂价格,48.2,全国,monthly,
2025-10-01,出厂价格,47.5,全国,monthly,
2025-11-01,出厂价格,48.2,全国,monthly,
2025-12-01,出厂价格,47.8,全国,monthly,
2015-07-01,产成品库存,47.4,全国,monthly,
2015-08-01,产成品库存,47.2,全国,monthly,
2015-09-01,产成品库存,46.8,全国,monthly,
2015-10-01,产成品库存,47.2,全国,monthly,
2015-11-01,产成品库存,46.7,全国,monthly,
2015-12-01,产成品库存,46.1,全国,monthly,
2016-01-01,产成品库存,44.6,全国,monthly,
2016-02-01,产成品库存,46.4,全国,monthly,
2016-03-01,产成品库存,46.0,全国,monthly,
2016-04-01,产成品库存,45.5,全国,monthly,
2016-05-01,产成品库存,46.8,全国,monthly,
2016-06-01,产成品库存,46.5,全国,monthly,
2016-07-01,产成品库存,46.8,全国,monthly,
2016-08-01,产成品库存,46.6,全国,monthly,
2016-09-01,产成品库存,46.4,全国,monthly,
2016-10-01,产成品库存,46.9,全国,monthly,
2016-11-01,产成品库存,45.9,全国,monthly,
2016-12-01,产成品库存,44.4,全国,monthly,
2017-01-01,产成品库存,45.0,全国,monthly,
2017-02-01,产成品库存,47.6,全国,monthly,
2017-03-01,产成品库存,47.3,全国,monthly,
2017-04-01,产成品库存,48.2,全国,monthly,
2017-05-01,产成品库存,46.6,全国,monthly,
2017-06-01,产成品库存,46.3,全国,monthly,
2017-07-01,产成品库存,46.1,全国,monthly,
2017-08-01,产成品库存,45.5,全国,monthly,
2017-09-01,产成品库存,44.2,全国,monthly,
2017-10-01,产成品库存,46.1,全国,monthly,
2017-11-01,产成品库存,46.1,全国,monthly,
2017-12-01,产成品库存,45.8,全国,monthly,
2018-01-01,产成品库存,47.0,全国,monthly,
2018-02-01,产成品库存,48.9,全国,monthly,
2018-03-01,产成品库存,47.3,全国,monthly,
2018-04-01,产成品库存,46.8,全国,monthly,
2018-05-01,产成品库存,46.1,全国,monthly,
2018-06-01,产成品库存,46.3,全国,monthly,
2018-07-01,产成品库存,47.1,全国,monthly,
2018-08-01,产成品库存,47.4,全国,monthly,
2018-09-01,产成品库存,47.4,全国,monthly,
2018-10-01,产成品库存,47.1,全国,monthly,
2018-11-01,产成品库存,48.6,全国,monthly,
2018-12-01,产成品库存,48.2,全国,monthly,
2019-01-01,产成品库存,47.1,全国,monthly,
2019-02-01,产成品库存,46.4,全国,monthly,
2019-03-01,产成品库存,47.0,全国,monthly,
2019-04-01,产成品库存,46.5,全国,monthly,
2019-05-01,产成品库存,48.1,全国,monthly,
2019-06-01,产成品库存,48.1,全国,monthly,
2019-07-01,产成品库存,47.0,全国,monthly,
2019-08-01,产成品库存,47.8,全国,monthly,
2019-09-01,产成品库存,47.1,全国,monthly,
2019-10-01,产成品库存,46.7,全国,monthly,
2019-11-01,产成品库存,46.4,全国,monthly,
2019-12-01,产成品库存,45.6,全国,monthly,
2020-02-01,产成品库存,46.1,全国,monthly,
2020-03-01,产成品库存,49.1,全国,monthly,
2020-04-01,产成品库存,49.3,全国,monthly,
2020-05-01,产成品库存,47.3,全国,monthly,
2020-06-01,产成品库存,46.8,全国,monthly,
2020-07-01,产成品库存,47.6,全国,monthly,
2020-08-01,产成品库存,47.1,全国,monthly,
2020-09-01,产成品库存,48.4,全国,monthly,
2020-10-01,产成品库存,44.9,全国,monthly,
2020-11-01,产成品库存,45.7,全国,monthly,
2020-12-01,产成品库存,46.2,全国,monthly,
2021-01-01,产成品库存,49.0,全国,monthly,
2021-02-01,产成品库存,48.0,全国,monthly,
2021-03-01,产成品库存,46.7,全国,monthly,
2021-04-01,产成品库存,46.8,全国,monthly,
2021-05-01,产成品库存,46.5,全国,monthly,
2021-06-01,产成品库存,47.1,全国,monthly,
2021-07-01,产成品库存,47.6,全国,monthly,
2021-08-01,产成品库存,47.7,全国,monthly,
2021-09-01,产成品库存,47.2,全国,monthly,
2021-10-01,产成品库存,46.3,全国,monthly,
2021-11-01,产成品库存,47.9,全国,monthly,
2021-12-01,产成品库存,48.5,全国,monthly,
2022-01-01,产成品库存,48.0,全国,monthly,
2022-02-01,产成品库存,47.0,全国,monthly,
2022-03-01,产成品库存,48.9,全国,monthly,
2022-04-01,产成品库存,50.3,全国,monthly,
2022-05-01,产成品库存,49.3,全国,monthly,
2022-06-01,产成品库存,48.6,全国,monthly,
2022-07-01,产成品库存,48.0,全国,monthly,
2022-08-01,产成品库存,45.2,全国,monthly,
2022-09-01,产成品库存,47.3,全国,monthly,
2022-10-01,产成品库存,48.0,全国,monthly,
2022-11-01,产成品库存,48.1,全国,monthly,
2022-12-01,产成品库存,46.6,全国,monthly,
2023-01-01,产成品库存,47.2,全国,monthly,
2023-02-01,产成品库存,50.6,全国,monthly,
2023-03-01,产成品库存,49.5,全国,monthly,
2023-04-01,产成品库存,49.4,全国,monthly,
2023-05-01,产成品库存,48.9,全国,monthly,
2023-06-01,产成品库存,46.1,全国,monthly,
2023-07-01,产成品库存,46.3,全国,monthly,
2023-08-01,产成品库存,47.2,全国,monthly,
2023-09-01,产成品库存,46.7,全国,monthly,
2023-10-01,产成品库存,48.5,全国,monthly,
2023-11-01,产成品库存,48.2,全国,monthly,
2023-12-01,产成品库存,47.8,全国,monthly,
2024-01-01,产成品库存,49.4,全国,monthly,
2024-02-01,产成品库存,47.9,全国,monthly,
2024-03-01,产成品库存,48.9,全国,monthly,
2024-04-01,产成品库存,47.3,全国,monthly,
2024-05-01,产成品库存,46.5,全国,monthly,
2024-06-01,产成品库存,48.3,全国,monthly,
2024-07-01,产成品库存,47.8,全国,monthly,
2024-08-01,产成品库存,48.5,全国,monthly,
2024-09-01,产成品库存,48.4,全国,monthly,
2024-10-01,产成品库存,46.9,全国,monthly,
2024-11-01,产成品库存,47.4,全国,monthly,
2024-12-01,产成品库存,47.9,全国,monthly,
2025-01-01,产成品库存,46.5,全国,monthly,
2025-02-01,产成品库存,48.3,全国,monthly,
2025-03-01,产成品库存,48.0,全国,monthly,
2025-04-01,产成品库存,47.3,全国,monthly,
2025-05-01,产成品库存,46.5,全国,monthly,
2025-06-01,产成品库存,48.1,全国,monthly,
2025-07-01,产成品库存,47.4,全国,monthly,
2025-08-01,产成品库存,46.8,全国,monthly,
2025-09-01,产成品库存,48.2,全国,monthly,
2025-10-01,产成品库存,48.1,全国,monthly,
2025-11-01,产成品库存,47.3,全国,monthly,
2025-12-01,产成品库存,47.5,全国,monthly,
2015-07-01,在手订单,44.0,全国,monthly,
2015-08-01,在手订单,44.6,全国,monthly,
2015-09-01,在手订单,43.8,全国,monthly,
2015-10-01,在手订单,44.4,全国,monthly,
2015-11-01,在手订单,43.0,全国,monthly,
2015-12-01,在手订单,43.6,全国,monthly,
2016-01-01,在手订单,43.4,全国,monthly,
2016-02-01,在手订单,43.9,全国,monthly,
2016-03-01,在手订单,45.7,全国,monthly,
2016-04-01,在手订单,44.8,全国,monthly,
2016-05-01,在手订单,45.1,全国,monthly,
2016-06-01,在手订单,45.0,全国,monthly,
2016-07-01,在手订单,45.5,全国,monthly,
2016-08-01,在手订单,45.0,全国,monthly,
2016-09-01,在手订单,45.2,全国,monthly,
2016-10-01,在手订单,45.8,全国,monthly,
2016-11-01,在手订单,46.7,全国,monthly,
2016-12-01,在手订单,46.2,全国,monthly,
2017-01-01,在手订单,46.3,全国,monthly,
2017-02-01,在手订单,46.0,全国,monthly,
2017-03-01,在手订单,46.1,全国,monthly,
2017-04-01,在手订单,45.0,全国,monthly,
2017-05-01,在手订单,45.4,全国,monthly,
2017-06-01,在手订单,47.2,全国,monthly,
2017-07-01,在手订单,46.3,全国,monthly,
2017-08-01,在手订单,46.1,全国,monthly,
2017-09-01,在手订单,47.4,全国,monthly,
2017-10-01,在手订单,45.6,全国,monthly,
2017-11-01,在手订单,46.6,全国,monthly,
2017-12-01,在手订单,46.3,全国,monthly,
2018-01-01,在手订单,45.1,全国,monthly,
2018-02-01,在手订单,44.3,全国,monthly,
2018-03-01,在手订单,46.6,全国,monthly,
2018-04-01,在手订单,46.0,全国,monthly,
2018-05-01,在手订单,45.9,全国,monthly,
2018-06-01,在手订单,45.5,全国,monthly,
2018-07-01,在手订单,45.7,全国,monthly,
2018-08-01,在手订单,46.7,全国,monthly,
2018-09-01,在手订单,45.2,全国,monthly,
2018-10-01,在手订单,44.3,全国,monthly,
2018-11-01,在手订单,44.3,全国,monthly,
2018-12-01,在手订单,44.1,全国,monthly,
2019-01-01,在手订单,43.7,全国,monthly,
2019-02-01,在手订单,43.6,全国,monthly,
2019-03-01,在手订单,46.4,全国,monthly,
2019-04-01,在手订单,44.0,全国,monthly,
2019-05-01,在手订单,44.3,全国,monthly,
2019-06-01,在手订单,44.5,全国,monthly,
2019-07-01,在手订单,44.7,全国,monthly,
2019-08-01,在手订单,44.8,全国,monthly,
2019-09-01,在手订单,44.7,全国,monthly,
2019-10-01,在手订单,44.9,全国,monthly,
2019-11-01,在手订单,44.9,全国,monthly,
2019-12-01,在手订单,45.0,全国,monthly,
2020-02-01,在手订单,35.6,全国,monthly,
2020-03-01,在手订单,46.3,全国,monthly,
2020-04-01,在手订单,43.6,全国,monthly,
2020-05-01,在手订单,44.1,全国,monthly,
2020-06-01,在手订单,44.8,全国,monthly,
2020-07-01,在手订单,45.8,全国,monthly,
2020-08-01,在手订单,46.0,全国,monthly,
2020-09-01,在手订单,46.1,全国,monthly,
2020-10-01,在手订单,47.2,全国,monthly,
2020-11-01,在手订单,46.7,全国,monthly,
2020-12-01,在手订单,47.1,全国,monthly,
2021-01-01,在手订单,47.3,全国,monthly,
2021-02-01,在手订单,46.1,全国,monthly,
2021-03-01,在手订单,46.6,全国,monthly,
2021-04-01,在手订单,46.4,全国,monthly,
2021-05-01,在手订单,45.9,全国,monthly,
2021-06-01,在手订单,46.6,全国,monthly,
2021-07-01,在手订单,46.1,全国,monthly,
2021-08-01,在手订单,45.9,全国,monthly,
2021-09-01,在手订单,45.6,全国,monthly,
2021-10-01,在手订单,45.0,全国,monthly,
2021-11-01,在手订单,45.7,全国,monthly,
2021-12-01,在手订单,45.6,全国,monthly,
2022-01-01,在手订单,45.8,全国,monthly,
2022-02-01,在手订单,45.2,全国,monthly,
2022-03-01,在手订单,46.1,全国,monthly,
2022-04-01,在手订单,46.0,全国,monthly,
2022-05-01,在手订单,45.0,全国,monthly,
2022-06-01,在手订单,44.2,全国,monthly,
2022-07-01,在手订单,42.6,全国,monthly,
2022-08-01,在手订单,43.1,全国,monthly,
2022-09-01,在手订单,44.1,全国,monthly,
2022-10-01,在手订单,43.9,全国,monthly,
2022-11-01,在手订单,43.4,全国,monthly,
2022-12-01,在手订单,43.1,全国,monthly,
2023-01-01,在手订单,44.5,全国,monthly,
2023-02-01,在手订单,49.3,全国,monthly,
2023-03-01,在手订单,48.9,全国,monthly,
2023-04-01,在手订单,46.8,全国,monthly,
2023-05-01,在手订单,46.1,全国,monthly,
2023-06-01,在手订单,45.2,全国,monthly,
2023-07-01,在手订单,45.4,全国,monthly,
2023-08-01,在手订单,45.9,全国,monthly,
2023-09-01,在手订单,45.3,全国,monthly,
2023-10-01,在手订单,44.2,全国,monthly,
2023-11-01,在手订单,44.4,全国,monthly,
2023-12-01,在手订单,44.5,全国,monthly,
2024-01-01,在手订单,44.3,全国,monthly,
2024-02-01,在手订单,43.5,全国,monthly,
2024-03-01,在手订单,47.6,全国,monthly,
2024-04-01,在手订单,45.6,全国,monthly,
2024-05-01,在手订单,45.3,全国,monthly,
2024-06-01,在手订单,45.0,全国,monthly,
2024-07-01,在手订单,45.3,全国,monthly,
2024-08-01,在手订单,44.7,全国,monthly,
2024-09-01,在手订单,44.0,全国,monthly,
2024-10-01,在手订单,45.4,全国,monthly,
2024-11-01,在手订单,45.6,全国,monthly,
2024-12-01,在手订单,45.9,全国,monthly,
2025-01-01,在手订单,45.6,全国,monthly,
2025-02-01,在手订单,46.0,全国,monthly,
2025-03-01,在手订单,45.6,全国,monthly,
2025-04-01,在手订单,43.2,全国,monthly,
2025-05-01,在手订单,44.8,全国,monthly,
2025-06-01,在手订单,45.2,全国,monthly,
2025-07-01,在手订单,44.7,全国,monthly,
2025-08-01,在手订单,45.5,全国,monthly,
2025-09-01,在手订单,45.2,全国,monthly,
2025-10-01,在手订单,44.5,全国,monthly,
2025-11-01,在手订单,45.5,全国,monthly,
2025-12-01,在手订单,45.8,全国,monthly,
2015-07-01,生产经营活动预期,52.9,全国,monthly,
2015-08-01,生产经营活动预期,54.1,全国,monthly,
2015-09-01,生产经营活动预期,53.9,全国,monthly,
2015-10-01,生产经营活动预期,52.5,全国,monthly,
2015-11-01,生产经营活动预期,48.3,全国,monthly,
2015-12-01,生产经营活动预期,44.6,全国,monthly,
2016-01-01,生产经营活动预期,44.4,全国,monthly,
2016-02-01,生产经营活动预期,53.3,全国,monthly,
2016-03-01,生产经营活动预期,54.8,全国,monthly,
2016-04-01,生产经营活动预期,55.0,全国,monthly,
2016-05-01,生产经营活动预期,55.1,全国,monthly,
2016-06-01,生产经营活动预期,55.2,全国,monthly,
2016-07-01,生产经营活动预期,55.8,全国,monthly,
2016-08-01,生产经营活动预期,56.4,全国,monthly,
2016-09-01,生产经营活动预期,57.3,全国,monthly,
2016-10-01,生产经营活动预期,58.2,全国,monthly,
2016-11-01,生产经营活动预期,59.0,全国,monthly,
2016-12-01,生产经营活动预期,58.2,全国,monthly,
2017-01-01,生产经营活动预期,58.5,全国,monthly,
2017-02-01,生产经营活动预期,60.0,全国,monthly,
2017-03-01,生产经营活动预期,58.3,全国,monthly,
2017-04-01,生产经营活动预期,56.6,全国,monthly,
2017-05-01,生产经营活动预期,56.8,全国,monthly,
2017-06-01,生产经营活动预期,58.7,全国,monthly,
2017-07-01,生产经营活动预期,59.1,全国,monthly,
2017-08-01,生产经营活动预期,59.5,全国,monthly,
2017-09-01,生产经营活动预期,59.4,全国,monthly,
2017-10-01,生产经营活动预期,57.0,全国,monthly,
2017-11-01,生产经营活动预期,57.9,全国,monthly,
2017-12-01,生产经营活动预期,58.7,全国,monthly,
2018-01-01,生产经营活动预期,59.2,全国,monthly,
2018-02-01,生产经营活动预期,58.2,全国,monthly,
2018-03-01,生产经营活动预期,59.3,全国,monthly,
2018-04-01,生产经营活动预期,58.4,全国,monthly,
2018-05-01,生产经营活动预期,58.7,全国,monthly,
2018-06-01,生产经营活动预期,57.9,全国,monthly,
2018-07-01,生产经营活动预期,56.6,全国,monthly,
2018-08-01,生产经营活动预期,57.0,全国,monthly,
2018-09-01,生产经营活动预期,56.4,全国,monthly,
2018-10-01,生产经营活动预期,56.4,全国,monthly,
2018-11-01,生产经营活动预期,54.2,全国,monthly,
2018-12-01,生产经营活动预期,52.7,全国,monthly,
2019-01-01,生产经营活动预期,52.5,全国,monthly,
2019-02-01,生产经营活动预期,56.2,全国,monthly,
2019-03-01,生产经营活动预期,56.8,全国,monthly,
2019-04-01,生产经营活动预期,56.5,全国,monthly,
2019-05-01,生产经营活动预期,54.5,全国,monthly,
2019-06-01,生产经营活动预期,53.4,全国,monthly,
2019-07-01,生产经营活动预期,53.6,全国,monthly,
2019-08-01,生产经营活动预期,53.3,全国,monthly,
2019-09-01,生产经营活动预期,54.4,全国,monthly,
2019-10-01,生产经营活动预期,54.2,全国,monthly,
2019-11-01,生产经营活动预期,54.9,全国,monthly,
2019-12-01,生产经营活动预期,54.4,全国,monthly,
2020-02-01,生产经营活动预期,41.8,全国,monthly,
2020-03-01,生产经营活动预期,54.4,全国,monthly,
2020-04-01,生产经营活动预期,54.0,全国,monthly,
2020-05-01,生产经营活动预期,57.9,全国,monthly,
2020-06-01,生产经营活动预期,57.5,全国,monthly,
2020-07-01,生产经营活动预期,57.8,全国,monthly,
2020-08-01,生产经营活动预期,58.6,全国,monthly,
2020-09-01,生产经营活动预期,58.7,全国,monthly,
2020-10-01,生产经营活动预期,58.4,全国,monthly,
2020-11-01,生产经营活动预期,60.1,全国,monthly,
2020-12-01,生产经营活动预期,59.8,全国,monthly,
2021-01-01,生产经营活动预期,57.9,全国,monthly,
2021-02-01,生产经营活动预期,59.2,全国,monthly,
2021-03-01,生产经营活动预期,58.5,全国,monthly,
2021-04-01,生产经营活动预期,58.3,全国,monthly,
2021-05-01,生产经营活动预期,58.2,全国,monthly,
2021-06-01,生产经营活动预期,57.9,全国,monthly,
2021-07-01,生产经营活动预期,57.8,全国,monthly,
2021-08-01,生产经营活动预期,57.5,全国,monthly,
2021-09-01,生产经营活动预期,56.4,全国,monthly,
2021-10-01,生产经营活动预期,53.6,全国,monthly,
2021-11-01,生产经营活动预期,53.8,全国,monthly,
2021-12-01,生产经营活动预期,54.3,全国,monthly,
2022-01-01,生产经营活动预期,57.5,全国,monthly,
2022-02-01,生产经营活动预期,58.7,全国,monthly,
2022-03-01,生产经营活动预期,55.7,全国,monthly,
2022-04-01,生产经营活动预期,53.3,全国,monthly,
2022-05-01,生产经营活动预期,53.9,全国,monthly,
2022-06-01,生产经营活动预期,55.2,全国,monthly,
2022-07-01,生产经营活动预期,52.0,全国,monthly,
2022-08-01,生产经营活动预期,52.3,全国,monthly,
2022-09-01,生产经营活动预期,53.4,全国,monthly,
2022-10-01,生产经营活动预期,52.6,全国,monthly,
2022-11-01,生产经营活动预期,48.9,全国,monthly,
2022-12-01,生产经营活动预期,51.9,全国,monthly,
2023-01-01,生产经营活动预期,55.6,全国,monthly,
2023-02-01,生产经营活动预期,57.5,全国,monthly,
2023-03-01,生产经营活动预期,55.5,全国,monthly,
2023-04-01,生产经营活动预期,54.7,全国,monthly,
2023-05-01,生产经营活动预期,54.1,全国,monthly,
2023-06-01,生产经营活动预期,53.2,全国,monthly,
2023-07-01,生产经营活动预期,55.1,全国,monthly,
2023-08-01,生产经营活动预期,55.6,全国,monthly,
2023-09-01,生产经营活动预期,55.5,全国,monthly,
2023-10-01,生产经营活动预期,55.6,全国,monthly,
2023-11-01,生产经营活动预期,55.8,全国,monthly,
2023-12-01,生产经营活动预期,55.9,全国,monthly,
2024-01-01,生产经营活动预期,54.0,全国,monthly,
2024-02-01,生产经营活动预期,54.2,全国,monthly,
2024-03-01,生产经营活动预期,55.6,全国,monthly,
2024-04-01,生产经营活动预期,55.2,全国,monthly,
2024-05-01,生产经营活动预期,54.3,全国,monthly,
2024-06-01,生产经营活动预期,54.4,全国,monthly,
